geneID	patricID	transcriptID	function	bt_t04_A	bt_t04_B	bt_t04_C	bt_t12_A	bt_t12_B	bt_t12_C	bt_t36_A	bt_t36_B	bt_t36_C	btri_t12_btA	btri_t12_btB	btri_t12_btC	btri_t24_btA	btri_t24_btB	btri_t24_btC	btri_t36_btA	btri_t36_btB	btri_t36_btC	bt_t04_mucin_A	bt_t04_mucin_B	bt_t04_mucin_C	bt_t12_mucin_A	bt_t12_mucin_B	bt_t12_mucin_C	bt_t24_mucin_A	bt_t24_mucin_B	bt_t24_mucin_C	bt_t48_mucin_A	bt_t48_mucin_B	bt_t48_mucin_C	bt_t120_mucin_A	bt_t120_mucin_B	bt_t120_mucin_C	btri_bt_t06_mucinA	btri_bt_t06_mucinB	btri_bt_t06_mucinC	btri_bt_t12_mucinA	btri_bt_t12_mucinB	btri_bt_t12_mucinC	btri_bt_t24_mucinA	btri_bt_t24_mucinB	btri_bt_t24_mucinC	btri_bt_t48_mucinA	btri_bt_t48_mucinB	btri_bt_t48_mucinC	btri_bt_t120_mucinA	btri_bt_t120_mucinB	btri_bt_t120_mucinC
BT_3619	fig|226186.12.peg.3678	AAO78724	N-acetylglucosamine related transporter, NagX	2.475462	2.314039	2.363940	1.894701	2.438605	1.995434	0.000000	0.000000	0.000000	0.753249	0.648539	0.632164	0.000000	0.000000	0.000000	0.333299	0.888112	0.000000	0.625546	3.520985	2.405928	0.503396	0.343367	0.296031	0.519632	0.000000	0.000000	0.000000	0.000000	0.466810	0.000000	0.000000	0.000000	3.533635	1.849167	2.102466	0.428158	0.621093	0.874953	0.154537	0.541907	0.000000	2.844258	0.000000	0.000000	0.354946	0.000000	4.082194
BT_3620	fig|226186.12.peg.3679	AAO78725	AmpG permease	10.158806	8.991357	9.879901	5.165197	6.321207	10.829134	2.837507	2.458445	2.888015	3.757898	3.457585	5.656447	0.399372	0.000000	0.000000	0.746897	0.413734	8.727253	11.703390	15.213940	11.567078	4.355908	6.721668	6.793123	1.167072	1.283231	0.340827	0.000000	0.000000	5.034686	0.000000	3.960926	0.000000	12.110808	9.928246	10.873537	1.588033	2.714761	2.797590	1.152832	1.409702	0.394460	4.200665	0.000000	0.000000	2.437439	0.348887	2.596688
BT_3621	fig|226186.12.peg.3680	AAO78726	Amidase enhancer	14.504045	11.427844	14.167884	11.388695	12.100515	13.243349	4.058804	2.552109	5.740517	7.829084	7.446402	8.972060	1.980697	2.747053	10.146524	0.875685	4.257901	1.771158	14.804288	22.603269	15.252052	7.412860	6.900094	7.692442	1.416288	0.492954	0.633985	0.000000	2.703647	3.204774	0.000000	7.758427	4.633236	17.684263	15.633157	17.257620	4.084493	5.174596	4.924146	0.326923	1.042927	0.973370	3.060407	0.000000	6.635146	2.954888	3.488122	2.539648
BT_3622	fig|226186.12.peg.3681	AAO78727	Putative glycosyltransferase	17.640272	14.177443	15.993756	20.945364	23.339988	21.157489	8.394557	18.082154	14.432246	31.617678	32.982981	38.107228	38.658196	26.316945	25.314967	5.666088	27.682009	29.464368	11.412508	22.650695	20.060171	31.945578	27.377129	23.564822	14.183986	9.894110	10.318549	13.175178	11.561475	8.918071	0.000000	12.256800	6.571188	25.759273	25.372771	26.880472	9.993234	13.580088	13.076580	12.108773	6.928668	11.214257	14.430167	17.512359	22.996660	5.552593	4.672456	6.191832
BT_3623	fig|226186.12.peg.3682	AAO78728	sodium/iodide co-transporter	18.063918	18.197133	18.977035	15.197466	15.367234	15.276522	3.818917	1.965883	2.589565	6.875716	6.055042	10.210064	2.613775	6.069194	3.549447	1.506666	4.271976	1.940491	11.077638	20.977685	16.885566	10.344461	9.398933	10.637138	6.821092	7.045533	5.799657	3.093192	0.709056	4.203582	16.114972	2.893853	0.000000	38.051153	31.097589	33.186274	10.106441	9.286110	11.646100	7.732080	4.493367	5.554865	1.833335	5.331207	1.702538	3.470658	1.598580	2.209395
BT_3624	fig|226186.12.peg.3683	AAO78729	hypothetical protein	114.015305	110.808983	126.110605	24.401087	26.850826	19.774888	0.000000	0.000000	1.222610	22.431253	22.861655	35.887113	2.689366	0.000000	3.675578	1.658434	5.024518	3.413310	38.787010	174.665010	186.275572	28.330651	16.945497	19.669619	4.255486	5.657007	6.487325	0.000000	0.000000	0.909668	0.000000	0.000000	0.000000	270.542217	240.089719	230.620664	42.852439	43.966482	50.379182	5.750882	10.395101	8.151162	6.492825	0.000000	0.000000	2.144816	2.411756	0.140641
BT_3625	fig|226186.12.peg.3684	AAO78730	hypothetical protein	63.830833	60.802802	61.135521	26.682841	28.147964	33.437028	8.842161	2.528539	0.000000	14.594255	19.488647	17.517360	1.419154	4.569059	3.649024	0.515401	4.306295	3.564622	122.380481	183.061878	124.816377	42.556144	31.618203	35.112440	2.916863	2.426465	1.113948	0.000000	8.110743	0.768079	10.826632	0.000000	0.000000	9.720884	8.026861	9.129738	1.122943	1.642380	1.230514	2.608472	3.780861	2.557237	0.000000	4.790789	3.889393	0.260186	0.409817	1.618521
BT_3626	fig|226186.12.peg.3685	AAO78731	hypothetical protein	35.721936	31.671436	37.952708	25.079021	31.893955	36.790225	1.666424	1.189228	0.000000	9.853412	12.200602	14.065414	3.933547	0.000000	3.245972	0.540467	6.986330	0.000000	67.818296	97.458421	81.853634	36.239139	26.643376	35.350608	2.546354	4.425185	1.828311	0.000000	6.261279	4.209966	0.000000	0.000000	0.000000	4.601760	5.260434	5.213894	0.688831	1.201814	1.810518	0.798794	3.172177	0.000000	0.975482	2.902005	0.000000	0.000000	0.000000	0.000000
BT_3627	fig|226186.12.peg.3686	AAO78732	ABC transporter, ATP-binding protein	24.254424	21.168037	24.330855	11.703957	14.680475	19.117429	4.320393	1.382682	3.894391	3.810510	4.804620	6.242787	0.000000	0.000000	0.000000	0.630791	2.277123	0.000000	20.312444	68.583627	43.370773	10.522794	5.278565	9.779692	1.180160	0.166954	1.082290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.666024	3.173498	2.990253	0.515746	0.933735	0.313878	0.579257	1.505098	1.289742	0.000000	0.000000	0.000000	0.000000	0.744798	0.000000
BT_3628	fig|226186.12.peg.3687	AAO78733	hypothetical protein	244.925193	234.538197	264.109693	445.685568	402.389974	481.059203	5.662798	9.185182	10.964094	525.637637	645.494331	575.654261	23.406233	0.000000	24.872384	3.692047	35.494716	58.336846	657.606450	613.375833	537.571183	1698.363239	1512.301524	1319.794866	8.327624	9.933281	6.705699	21.799962	21.662756	8.066573	0.000000	2.211206	0.000000	23.192917	22.346518	27.181422	14.781545	19.707426	21.004975	0.945459	0.324246	5.291025	8.957590	10.495286	0.000000	0.000000	0.000000	0.000000
BT_3629	fig|226186.12.peg.3688	AAO78734	hypothetical protein	134.798542	110.358178	132.488487	87.303818	97.580889	89.947979	7.934039	26.666604	6.078935	89.951829	90.373214	85.741689	8.414916	4.921974	16.247323	1.490071	29.963055	7.045220	153.356406	329.679476	390.113777	237.221249	184.943207	227.186395	16.370890	46.487266	31.427590	18.175214	5.236078	13.742416	0.000000	3.734525	10.428748	19.396991	24.798212	25.622048	3.432906	4.417832	6.868730	0.986639	0.704407	0.000000	0.000000	0.000000	0.000000	2.212276	1.310646	4.680210
BT_3630	fig|226186.12.peg.3689	AAO78735	hypothetical protein	211.249390	169.348640	208.717379	192.062559	191.209357	203.997076	2.799906	4.313868	0.418720	167.939442	189.746763	185.939908	8.826998	5.481357	0.610688	0.381815	26.046216	9.313944	463.389750	558.713752	476.037664	610.816553	575.609281	486.314140	10.580475	4.650299	4.690162	0.852293	4.064349	3.425069	6.108780	4.299202	0.000000	22.453500	23.419845	27.844702	4.638242	6.521642	7.297368	0.463821	0.626558	2.953796	1.500140	6.655797	3.232184	0.076509	0.000000	0.419929
BT_3631	fig|226186.12.peg.3690	AAO78736	hypothetical protein	181.448615	157.269172	171.721833	110.901084	107.697825	115.362644	4.475402	3.349368	1.729732	59.232932	53.968151	65.586393	2.175108	9.030433	2.827288	1.713445	11.989620	7.102790	531.139861	464.405330	315.460448	107.459546	119.032586	145.439708	4.450100	4.194133	3.151309	3.309508	8.607623	3.806720	9.591729	2.118126	2.170955	22.917718	20.506714	21.768323	3.753385	4.897738	3.919297	0.000000	1.128459	0.193887	0.000000	7.059466	0.000000	0.666410	0.524355	0.572048
BT_3632	fig|226186.12.peg.3691	AAO78737	hypothetical protein	216.048225	196.115507	207.444822	124.358040	112.808727	129.290663	9.094665	3.548607	10.283587	70.320416	56.389682	89.022232	5.225651	9.572058	1.680864	2.414709	30.193750	3.652063	343.634466	437.955506	381.863135	143.977341	131.043901	171.380377	3.733475	5.342790	3.840303	0.000000	8.185870	10.183593	0.000000	3.577091	6.427863	22.057432	21.732278	22.882209	5.036234	6.717136	7.141227	0.476776	0.000000	0.000000	0.000000	0.000000	1.902540	1.050666	2.811963	0.434212
BT_3633	fig|226186.12.peg.3692	AAO78738	Putative outer membrane protein, probably involved in nutrient binding	229.689206	195.578466	225.060598	119.082288	118.466062	124.002094	7.521612	5.578331	5.857398	136.436499	122.245974	127.061866	6.137598	14.809300	12.547039	1.520700	23.870154	18.178925	565.825117	490.877761	382.735618	245.811500	256.681521	273.879476	10.550424	14.259665	13.059732	14.626491	10.031879	9.350739	3.153777	10.452267	2.645963	50.598659	53.422502	51.826763	6.758944	8.169367	8.639812	1.999637	2.765147	0.781403	1.198492	1.587291	2.256519	0.746550	2.217324	1.812387
BT_3636	fig|226186.12.peg.3695	AAO78741	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	464.385958	387.391669	484.472398	214.646979	210.175851	277.536305	34.930373	40.683295	53.577163	136.123201	156.470146	170.048477	16.566262	48.636241	22.625148	17.904388	36.585190	12.654920	448.586162	687.434274	524.830644	136.995287	111.775697	124.534791	28.193365	40.651263	44.025519	30.011621	60.656474	27.350774	35.283927	31.141604	32.459802	501.172947	498.296659	582.370161	78.973219	88.511598	95.729764	21.211353	20.119987	19.415865	8.959386	12.884274	7.128316	10.885862	12.490254	11.339343
BT_3637	fig|226186.12.peg.3696	AAO78742	hypothetical protein	73.560969	70.921266	70.343634	170.958536	171.760306	175.586086	150.655719	164.265711	147.901408	193.590529	176.821376	204.794945	165.397809	207.343652	232.279512	106.515543	297.577245	214.267963	47.470057	100.739716	78.625129	198.914410	184.702196	198.925501	114.339921	160.213119	126.435225	166.113687	203.315434	159.961449	8.814901	36.757907	60.174338	115.156966	100.540673	105.482366	97.764885	122.165363	121.574651	141.134233	80.493888	118.346091	107.396305	139.359267	107.262670	48.338377	52.521659	68.511716
BT_3638	fig|226186.12.peg.3698	AAO78743	Na+/H+ antiporter	72.177420	58.933166	64.512986	130.052076	142.155250	179.142393	27.662113	28.885662	35.998316	111.756706	137.420604	137.188287	52.863924	60.941418	37.789096	10.561497	60.707951	88.115227	99.837393	130.327535	85.011239	102.489683	92.170583	93.933004	25.005467	25.896220	26.242262	43.657358	44.497293	33.210994	22.138902	21.894875	15.419296	117.658196	105.341790	117.954641	63.198378	77.916429	79.056615	35.201729	36.311982	35.565129	32.319754	31.866815	22.933609	15.127426	10.209800	8.187336
BT_3639	fig|226186.12.peg.3699	AAO78744	HesA/MoeB/ThiF family protein	105.452619	88.340951	114.143856	69.043679	65.475793	74.179597	22.179440	7.964536	29.282749	109.168423	101.275413	116.976090	29.114494	9.231516	12.201338	5.968238	42.989120	46.938698	134.354894	138.590656	128.741246	76.949860	64.596752	70.851897	2.125149	4.975596	3.676655	7.438195	6.566067	9.301160	43.096872	16.424628	7.971830	140.698797	155.770538	173.349651	79.623833	84.815363	87.707426	6.528329	6.615691	7.992947	4.384989	6.817626	28.785674	14.404369	18.442169	7.585080
BT_3640	fig|226186.12.peg.3700	AAO78745	Lipoprotein-releasing system ATP-binding protein LolD	30.028133	23.143895	26.869381	21.105346	20.978319	25.327401	26.090740	38.168854	24.392500	42.925125	48.805078	48.673994	51.093745	15.459324	41.875828	11.667834	44.378945	89.315276	32.082616	33.399763	42.814674	38.136017	39.211227	37.352155	13.274945	9.926511	7.750544	1.815361	29.835786	27.922921	0.000000	19.845214	33.681709	34.694133	43.246624	44.491285	23.054457	25.275597	24.192599	8.713448	18.343858	13.605746	27.599325	14.310299	60.272404	17.672325	32.728814	13.880830
BT_3641	fig|226186.12.peg.3701	AAO78746	hypothetical protein	4.298020	3.137205	3.815752	13.972786	16.144801	10.313144	0.000000	0.784124	0.000000	17.485034	20.543024	21.924415	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.847541	4.249681	3.609168	9.368472	4.994709	7.013695	0.981372	0.838769	0.152969	0.000000	0.000000	0.873958	0.000000	0.000000	0.000000	8.659596	8.137319	6.877929	8.216523	6.889095	7.887932	0.987034	0.000000	0.906288	0.000000	0.000000	0.000000	0.594326	0.000000	0.000000
BT_3642	fig|226186.12.peg.3702	AAO78747	Sodium-dependent transporter, SNF family	56.896490	47.050546	57.706438	141.640245	169.034689	167.700951	83.875211	60.214402	80.054236	97.744941	107.880645	98.009562	106.310086	103.074301	87.744486	56.746089	62.325274	38.801257	88.909142	80.507090	67.497196	125.108949	142.366095	138.722697	91.013122	123.008768	117.832007	91.344555	84.053281	72.969886	42.755839	28.171974	30.428176	80.079382	78.694233	79.007515	63.230656	66.364604	69.631536	118.396521	95.588651	110.994278	72.673133	77.722420	67.096076	37.962210	29.582713	41.588130
BT_3643	fig|226186.12.peg.3703	AAO78748	hypothetical protein	106.525269	132.371207	132.415801	101.936741	110.041696	113.369398	2.079860	9.537698	0.000000	73.539496	72.570339	83.713320	7.183983	0.000000	0.000000	3.157428	0.000000	26.889987	48.097434	68.886034	67.929285	70.319769	53.286197	52.324885	9.272488	3.773947	13.320594	0.000000	0.000000	0.000000	0.000000	1.733504	11.970341	91.371081	68.579956	71.574700	136.339886	110.099112	135.290092	41.566418	46.622938	60.363394	0.000000	7.244973	19.922865	8.626994	5.140166	10.966786
BT_3644	fig|226186.12.peg.3704	AAO78749	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	62.573985	58.947978	63.374954	45.820793	53.813091	40.433754	18.665401	21.521078	26.006220	27.413312	32.804755	38.607122	9.475283	2.602714	5.347916	5.431112	27.262513	10.427512	34.102968	80.029428	66.988705	44.301567	29.954500	39.671584	25.548007	35.625493	46.378526	14.126706	28.014368	14.914906	30.604558	22.085103	29.977937	102.025833	84.051697	86.712295	36.824707	34.879800	36.836571	38.222943	40.616708	41.904974	9.434351	13.739881	16.535442	13.476476	15.130563	13.230203
BT_3645	fig|226186.12.peg.3705	AAO78750	Two-component system sensor histidine kinase	70.601342	61.886314	69.061271	45.228755	44.910873	41.493588	9.232646	8.162296	13.614862	32.084481	29.743070	36.395425	9.964860	19.942649	14.627384	5.105426	9.995931	11.194167	61.368564	86.366629	69.499985	44.612167	35.183035	39.389271	9.911386	24.552089	19.941090	12.007354	14.673483	12.429803	9.643861	7.048131	11.360201	76.699290	61.541109	61.105289	33.129876	35.454291	35.515731	17.293102	15.344125	22.686094	8.305678	8.825304	4.502209	13.114322	9.084076	12.024586
BT_3646	fig|226186.12.peg.3706	AAO78751	Dihydropteroate synthase (EC 2.5.1.15)	168.525730	150.006164	179.522583	312.599388	334.556763	289.803060	98.646207	86.520154	76.186642	367.627525	439.265587	384.380896	267.511778	236.806926	272.318884	47.139076	184.981213	234.093985	141.187495	194.835610	219.717936	395.401920	397.590598	409.735896	330.239848	366.677458	478.512520	57.649239	102.960473	79.579207	29.784267	40.688066	47.573456	241.177938	279.371872	283.558589	235.443535	228.976306	231.793490	396.700342	362.135437	407.833644	112.097746	122.570067	75.509242	59.878210	47.315507	66.840659
BT_3647	fig|226186.12.peg.3707	AAO78752	Diadenylate cyclase spyDAC; Bacterial checkpoint controller DisA with nucleotide-binding domain	65.813535	53.199807	54.680923	206.720787	240.781541	216.783224	20.689836	22.392669	17.125726	152.082953	164.481708	177.255648	38.466146	37.636705	20.990584	9.345357	27.664494	17.994869	60.109119	98.593902	73.477132	113.837953	97.533578	107.987958	7.847255	10.570984	11.941306	14.367904	44.109441	17.966869	38.923926	8.687572	16.467040	110.877951	107.166960	112.285504	78.818861	92.674838	89.771619	34.632120	45.761476	56.097919	76.284811	39.619309	10.255934	29.886512	20.261021	14.565909
BT_3648	fig|226186.12.peg.3708	AAO78753	TldD protein, part of TldE/TldD proteolytic complex	97.608810	71.688191	85.288183	208.084340	227.199777	211.928825	49.099798	50.199774	66.730473	275.855164	297.386013	304.800268	43.123841	52.564910	58.076013	17.831560	47.766200	56.590927	95.520792	127.346830	136.180080	228.807491	190.092763	206.008718	24.478336	24.486329	25.807697	67.701088	47.790450	39.171901	17.283548	52.536136	47.520199	119.394641	152.094764	167.115454	126.239295	147.249968	136.402304	26.333324	24.378813	33.557543	27.685814	32.644589	40.413652	27.793071	24.425336	25.998940
BT_3649	fig|226186.12.peg.3709	AAO78754	TldE protein, part of TldE/TldD proteolytic complex	105.596801	80.849127	95.777085	153.954795	152.215194	182.043501	76.118020	114.050789	123.957113	157.725906	176.967768	170.732275	55.341586	45.288457	77.355021	30.544870	92.404825	108.095002	190.260348	165.454931	139.994687	179.836964	157.860826	161.941113	24.045578	15.228422	16.397071	83.523134	83.859924	82.655604	96.583775	101.609122	88.291428	129.987851	144.766410	159.047106	74.441001	96.017185	92.366332	13.152793	16.386196	11.658488	74.129646	42.558776	66.369562	72.255498	58.169612	54.733365
BT_3650	fig|226186.12.peg.3710	AAO78755	LemA PROTEIN	6.979861	6.110978	8.351264	10.730901	12.129813	7.482520	9.983322	6.047681	13.294291	3.186596	4.336267	5.388333	6.781609	0.000000	0.000000	0.000000	3.472101	0.000000	4.745841	13.964925	11.506788	8.650398	3.927659	5.973603	6.878333	7.045249	7.229825	6.323511	0.000000	4.235904	0.000000	0.000000	0.000000	10.787980	8.239184	9.445703	2.834353	3.703807	3.200822	3.103631	16.781812	10.252331	0.000000	0.000000	0.000000	0.000000	2.344488	18.878405
BT_3651	fig|226186.12.peg.3711	AAO78756	hypothetical protein	0.957901	1.211201	1.397128	1.107660	0.520900	1.543926	0.000000	0.674571	0.000000	0.382189	0.925609	0.911241	2.351724	4.053963	3.082239	0.000000	0.000000	0.000000	0.880617	3.054004	2.266091	0.868498	0.465900	0.257061	0.744152	0.650644	0.000000	0.000000	1.059668	0.000000	0.000000	0.000000	0.000000	2.026714	1.951085	2.931949	0.449233	0.361801	0.596604	1.074220	0.779120	0.188035	0.000000	0.000000	0.000000	0.460709	0.000000	0.000000
BT_3652	fig|226186.12.peg.3712	AAO78757	hypothetical protein	1.305870	0.906496	1.270043	0.979140	0.928218	0.856299	1.539542	1.281337	6.475205	0.678787	0.573398	1.198347	1.026337	0.000000	0.000000	2.970862	0.000000	0.000000	0.654862	2.470312	1.792897	0.555875	0.464941	0.374353	2.432923	1.041582	0.885468	0.000000	0.000000	1.251218	0.000000	0.000000	0.000000	0.963520	2.150856	2.496745	0.230346	0.362494	0.475861	2.488502	0.962971	1.686220	0.000000	0.916033	0.000000	1.652595	2.026662	0.000000
BT_3653	fig|226186.12.peg.3713	AAO78758	hypothetical protein	0.664596	0.704219	0.729182	0.157755	0.000000	0.839244	0.000000	0.000000	0.000000	0.715678	0.792796	0.641704	0.190295	0.000000	0.000000	0.879059	4.333963	0.000000	0.170572	1.175591	1.253019	1.119446	0.483041	0.495538	0.000000	1.574782	0.304805	0.000000	0.000000	0.000000	0.000000	2.702585	0.000000	0.881860	0.736815	2.025759	0.264683	0.287216	0.116651	0.000000	2.053555	1.322756	0.000000	0.000000	8.176364	2.043656	0.461384	3.300775
BT_3654	fig|226186.12.peg.3714	AAO78759	beta-galactosidase precursor	7.863066	6.017455	6.690604	9.507278	9.988652	10.967092	0.775861	3.547389	5.519382	12.708830	14.583799	12.953349	6.375487	6.867333	5.705979	2.584995	3.720505	9.987417	9.467468	11.492534	8.218260	10.008073	9.256988	9.360738	5.987195	3.401376	3.110374	8.020487	2.370206	2.864931	0.000000	4.334242	3.449349	13.510312	11.352747	12.313021	4.123237	4.496722	4.632838	7.309356	5.296114	5.317125	2.871951	4.663075	7.279451	0.920851	1.770045	1.608925
BT_3655	fig|226186.12.peg.3715	AAO78760	arabinosidase	2.124564	1.798473	1.934035	0.990518	2.083660	0.664224	0.000000	0.371684	0.000000	0.963130	1.485321	1.151591	0.000000	0.000000	0.000000	0.559250	0.000000	0.000000	0.723751	2.774567	2.246598	1.004689	0.284157	0.856175	1.979628	1.288258	0.915926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.932623	3.024238	2.332898	1.331315	1.047495	1.204071	3.765426	3.121038	0.738842	0.000000	4.501024	0.000000	0.702947	4.872691	0.194629
BT_3656	fig|226186.12.peg.3716	AAO78761	putative beta-xylosidase	1.146773	1.062005	1.164141	0.664595	0.836486	0.788705	0.477045	0.837189	3.662764	0.712474	0.818246	1.382171	0.943258	0.000000	1.071207	0.107344	1.534505	0.000000	0.951108	1.737758	1.466457	0.461200	0.332020	0.457133	0.341615	0.748775	0.116243	1.800187	0.549465	0.440334	0.000000	0.302239	0.549774	2.249059	2.133549	2.131193	0.482456	0.499589	0.427763	0.553362	1.043667	0.518586	0.000000	1.289462	3.420978	0.000000	0.769050	0.334238
BT_3657	fig|226186.12.peg.3717	AAO78762	alpha-L-arabinofuranosidase (EC 3.2.1.55)	1.327871	0.847929	1.199131	1.104632	0.583233	0.848699	2.237865	2.033353	0.370200	1.778479	2.055003	1.299852	2.524283	1.338607	4.681766	0.500350	5.892785	4.198356	2.071825	1.740465	1.648304	1.280608	1.279488	1.249540	0.984990	1.252725	2.053749	1.767455	1.416070	3.650764	0.000000	0.423918	0.000000	2.147244	2.088810	2.494558	0.596983	0.603884	0.515331	1.794707	0.559566	0.581426	0.000000	1.610571	0.000000	0.288025	0.981387	0.000000
BT_3658	""	AAO78763	""	0.218619	0.710741	0.222964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.956664	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.665324	0.000000	0.000000	0.000000	0.000000	0.513396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.961913	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_3659	fig|226186.12.peg.3718	AAO78764	alpha-xylosidase (EC 3.2.1.177)	1.695183	1.440567	1.544022	0.580759	0.357545	0.244317	0.000000	0.259914	0.953180	0.285480	0.250574	0.323376	0.505534	0.000000	0.000000	0.527389	0.258428	1.321260	0.695404	1.682348	1.650734	0.387672	0.199428	0.284361	0.083939	0.000000	0.000000	0.000000	0.405119	0.432890	0.000000	1.655429	1.981730	2.218655	2.487499	2.352237	0.333949	0.216218	0.277116	0.498363	0.095667	0.582215	0.743238	0.000000	0.000000	1.105544	1.814173	0.328493
